Time,Temperature (C),Humidity (%)
10:58:45,19.0,48.0
10:58:47,19.0,49.0
10:58:49,19.0,49.0
10:58:51,19.0,48.0
10:58:53,19.0,48.0
10:58:54,19.0,49.0
10:58:56,19.0,49.0
10:58:57,19.0,49.0
10:58:59,19.0,49.0
10:59:01,19.0,48.0
10:59:02,19.0,49.0
10:59:04,19.0,49.0
10:59:05,19.0,49.0
10:59:07,19.0,49.0
10:59:08,19.0,49.0
10:59:10,19.0,49.0
10:59:11,19.0,49.0
10:59:14,19.0,49.0
10:59:15,19.0,48.0
10:59:17,19.0,49.0
10:59:18,19.0,49.0
10:59:20,19.0,49.0
10:59:21,19.0,49.0
10:59:23,19.0,49.0
10:59:24,19.0,49.0
10:59:26,19.0,49.0
10:59:27,19.0,49.0
10:59:29,19.0,49.0
10:59:30,19.0,49.0
10:59:32,19.0,49.0
10:59:34,19.0,49.0
10:59:35,19.0,49.0
10:59:37,19.0,49.0
10:59:39,19.0,49.0
10:59:40,19.0,49.0
10:59:42,19.0,49.0
10:59:44,19.0,48.0
10:59:45,19.0,49.0
10:59:47,19.0,49.0
10:59:48,19.0,49.0
10:59:50,19.0,49.0
10:59:51,19.0,49.0
10:59:53,19.0,49.0
10:59:54,19.0,49.0
10:59:56,19.0,49.0
10:59:58,19.0,49.0
10:59:59,19.0,49.0
11:00:01,19.0,49.0
11:00:02,19.0,49.0
11:00:04,19.0,49.0
11:00:06,19.0,49.0
11:00:07,19.0,49.0
11:00:09,19.0,49.0
11:00:10,19.0,49.0
11:00:12,19.0,49.0
11:00:14,19.0,49.0
11:00:15,19.0,48.0
11:00:17,19.0,49.0
11:00:19,19.0,48.0
11:00:20,19.0,49.0
11:00:22,19.0,49.0
11:00:23,19.0,49.0
11:00:25,19.0,49.0
11:00:27,19.0,49.0
11:00:28,19.0,48.0
11:00:30,19.0,49.0
11:00:32,19.0,49.0
11:00:33,19.0,49.0
11:00:35,19.0,49.0
11:00:36,19.0,49.0
11:00:38,19.0,49.0
11:00:39,19.0,49.0
11:00:41,19.0,49.0
11:00:42,19.0,49.0
11:00:44,19.0,49.0
11:00:45,19.0,49.0
11:00:47,19.0,49.0
11:00:48,19.0,49.0
11:00:50,19.0,49.0
11:00:51,19.0,50.0
11:00:53,19.0,49.0
11:00:54,19.0,49.0
11:00:56,19.0,49.0
11:00:57,19.0,49.0
11:00:59,19.0,49.0
11:01:01,19.0,49.0
11:01:02,19.0,49.0
11:01:04,19.0,49.0
11:01:05,19.0,49.0
11:01:07,19.0,49.0
11:01:08,19.0,49.0
11:01:10,19.0,49.0
11:01:11,19.0,49.0
11:01:13,19.0,49.0
11:01:14,19.0,48.0
11:01:16,19.0,49.0
11:01:17,19.0,49.0
11:01:19,19.0,49.0
11:01:20,19.0,49.0
11:01:22,19.0,49.0
11:01:23,19.0,49.0
11:01:25,19.0,49.0
11:01:26,19.0,49.0
11:01:28,19.0,49.0
11:01:30,19.0,49.0
11:01:31,19.0,49.0
11:01:33,19.0,49.0
11:01:34,19.0,49.0
11:01:36,19.0,49.0
11:01:37,19.0,49.0
11:01:39,19.0,49.0
11:01:40,19.0,49.0
11:01:42,19.0,49.0
11:01:43,19.0,49.0
11:01:45,19.0,49.0
11:01:46,19.0,49.0
11:01:48,19.0,49.0
11:01:49,19.0,49.0
11:01:51,19.0,49.0
11:01:52,19.0,49.0
11:01:54,19.0,49.0
11:01:56,19.0,49.0
11:01:57,19.0,49.0
11:01:59,19.0,49.0
11:02:00,19.0,49.0
11:02:02,19.0,49.0
11:02:03,19.0,49.0
11:02:05,19.0,49.0
11:02:06,19.0,49.0
11:02:08,19.0,49.0
11:02:09,19.0,49.0
11:02:11,19.0,49.0
11:02:12,19.0,49.0
11:02:14,19.0,49.0
11:02:15,19.0,49.0
11:02:17,19.0,49.0
11:02:18,19.0,49.0
11:02:20,19.0,49.0
11:02:21,19.0,49.0
11:02:23,19.0,49.0
11:02:25,19.0,49.0
11:02:26,19.0,49.0
11:02:28,19.0,49.0
11:02:29,19.0,49.0
11:02:31,19.0,49.0
11:02:32,19.0,49.0
11:02:34,19.0,49.0
11:02:35,19.0,49.0
11:02:37,19.0,49.0
11:02:38,19.0,49.0
11:02:40,19.0,49.0
11:02:41,19.0,49.0
11:02:43,19.0,49.0
11:02:44,19.0,49.0
11:02:46,19.0,49.0
11:02:47,19.0,49.0
11:02:49,19.0,49.0
11:02:50,19.0,49.0
11:02:52,19.0,49.0
11:02:54,19.0,49.0
11:02:55,19.0,49.0
11:02:57,19.0,49.0
11:02:58,19.0,49.0
11:03:00,19.0,49.0
11:03:01,19.0,49.0
11:03:03,19.0,49.0
11:03:04,19.0,49.0
11:03:06,19.0,49.0
11:03:08,19.0,48.0
11:03:09,19.0,49.0
11:03:11,19.0,49.0
11:03:12,19.0,49.0
11:03:14,19.0,49.0
11:03:15,19.0,49.0
11:03:17,19.0,49.0
11:03:18,18.0,50.0
11:03:20,19.0,49.0
11:03:22,19.0,49.0
11:03:23,19.0,49.0
11:03:25,19.0,49.0
11:03:26,19.0,49.0
11:03:28,19.0,49.0
11:03:29,19.0,49.0
11:03:31,19.0,49.0
11:03:33,19.0,48.0
11:03:35,19.0,48.0
11:03:36,19.0,49.0
11:03:38,19.0,49.0
11:03:39,19.0,49.0
11:03:41,19.0,49.0
11:03:42,19.0,49.0
11:03:44,19.0,49.0
11:03:45,19.0,49.0
11:03:47,19.0,49.0
11:03:49,19.0,49.0
11:03:50,19.0,49.0
11:03:52,19.0,49.0
11:03:53,19.0,49.0
11:03:55,19.0,49.0
11:03:56,19.0,49.0
11:03:58,19.0,49.0
11:03:59,19.0,49.0
11:04:01,19.0,49.0
11:04:02,19.0,49.0
11:04:04,19.0,49.0
11:04:05,19.0,49.0
11:04:07,19.0,49.0
11:04:08,19.0,49.0
11:04:10,19.0,49.0
11:04:11,19.0,49.0
11:04:13,19.0,49.0
11:04:14,19.0,49.0
11:04:16,19.0,49.0
11:04:18,19.0,49.0
11:04:19,19.0,49.0
11:04:21,19.0,49.0
11:04:22,19.0,49.0
11:04:24,19.0,49.0
11:04:25,19.0,49.0
11:04:27,19.0,49.0
11:04:28,19.0,49.0
11:04:30,19.0,49.0
11:04:31,19.0,49.0
11:04:33,19.0,49.0
11:04:34,19.0,49.0
11:04:36,19.0,49.0
11:04:37,19.0,49.0
11:04:39,19.0,49.0
11:04:40,19.0,49.0
11:04:42,19.0,49.0
11:04:43,19.0,49.0
11:04:45,19.0,49.0
11:04:47,19.0,49.0
11:04:48,19.0,49.0
11:04:50,19.0,50.0
11:04:52,19.0,48.0
11:04:53,19.0,49.0
11:04:55,19.0,49.0
11:04:56,19.0,49.0
11:04:58,19.0,49.0
11:04:59,19.0,49.0
11:05:01,19.0,49.0
11:05:02,19.0,49.0
11:05:04,19.0,49.0
11:05:05,19.0,49.0
11:05:07,19.0,49.0
11:05:08,19.0,49.0
11:05:10,19.0,49.0
11:05:12,19.0,49.0
11:05:13,19.0,49.0
11:05:15,19.0,49.0
11:05:16,19.0,49.0
11:05:18,19.0,49.0
11:05:19,19.0,49.0
11:05:21,19.0,49.0
11:05:22,19.0,49.0
11:05:24,19.0,49.0
11:05:25,19.0,49.0
11:05:27,19.0,49.0
11:05:28,19.0,49.0
11:05:30,19.0,49.0
11:05:32,19.0,48.0
11:05:33,19.0,49.0
11:05:35,19.0,49.0
11:05:36,19.0,49.0
11:05:38,19.0,49.0
11:05:40,19.0,49.0
11:05:41,19.0,49.0
11:05:43,19.0,49.0
11:05:44,19.0,49.0
11:05:46,19.0,49.0
11:05:47,19.0,49.0
11:05:49,19.0,49.0
11:05:50,19.0,49.0
11:05:52,19.0,49.0
11:05:53,19.0,49.0
11:05:55,19.0,49.0
11:05:56,19.0,49.0
11:05:58,19.0,49.0
11:05:59,19.0,49.0
11:06:01,19.0,49.0
11:06:02,19.0,49.0
11:06:04,19.0,49.0
11:06:05,19.0,49.0
11:06:07,19.0,49.0
11:06:09,19.0,49.0
11:06:10,19.0,49.0
11:06:12,19.0,49.0
11:06:13,19.0,49.0
11:06:15,19.0,49.0
11:06:17,19.0,48.0
11:06:18,19.0,49.0
11:06:20,19.0,49.0
11:06:21,19.0,49.0
11:06:23,19.0,49.0
11:06:25,19.0,48.0
11:06:26,19.0,49.0
11:06:28,19.0,49.0
11:06:29,19.0,49.0
11:06:31,19.0,49.0
11:06:32,19.0,49.0
11:06:34,19.0,49.0
11:06:36,19.0,49.0
11:06:37,19.0,49.0
11:06:39,19.0,49.0
11:06:40,19.0,49.0
11:06:42,19.0,49.0
11:06:43,19.0,49.0
11:06:45,19.0,49.0
11:06:46,19.0,49.0
11:06:48,19.0,49.0
11:06:49,19.0,49.0
11:06:51,19.0,49.0
11:06:52,20.0,49.0
11:06:54,19.0,49.0
11:06:56,19.0,49.0
11:06:58,19.0,49.0
11:06:59,19.0,48.0
11:07:02,19.0,49.0
11:07:03,19.0,48.0
11:07:05,19.0,49.0
11:07:06,19.0,49.0
11:07:08,19.0,49.0
11:07:09,19.0,49.0
11:07:11,19.0,48.0
11:07:12,19.0,49.0
11:07:14,19.0,49.0
11:07:16,19.0,49.0
11:07:17,19.0,48.0
11:07:19,19.0,49.0
11:07:20,19.0,49.0
11:07:22,19.0,49.0
11:07:23,19.0,49.0
11:07:25,19.0,49.0
11:07:27,19.0,49.0
11:07:28,19.0,49.0
11:07:30,19.0,49.0
11:07:31,19.0,49.0
11:07:33,19.0,49.0
11:07:34,19.0,49.0
11:07:36,19.0,49.0
11:07:37,19.0,49.0
11:07:39,19.0,49.0
11:07:41,19.0,48.0
11:07:42,19.0,49.0
11:07:44,19.0,49.0
11:07:46,19.0,48.0
11:07:47,19.0,49.0
11:07:49,19.0,49.0
11:07:50,19.0,49.0
11:07:52,19.0,48.0
11:07:54,19.0,49.0
11:07:55,19.0,49.0
11:07:57,19.0,49.0
11:07:58,19.0,49.0
11:08:00,19.0,49.0
11:08:01,19.0,49.0
11:08:03,19.0,49.0
11:08:04,19.0,49.0
11:08:06,19.0,49.0
11:08:07,19.0,49.0
11:08:09,19.0,49.0
11:08:10,19.0,49.0
11:08:12,19.0,49.0
11:08:13,19.0,49.0
11:08:15,19.0,49.0
11:08:16,19.0,49.0
11:08:18,19.0,49.0
11:08:20,19.0,49.0
11:08:22,19.0,48.0
11:08:24,19.0,49.0
11:08:25,19.0,48.0
11:08:27,19.0,49.0
11:08:28,19.0,49.0
11:08:30,19.0,49.0
11:08:31,19.0,49.0
11:08:33,19.0,49.0
11:08:34,19.0,49.0
11:08:36,19.0,49.0
11:08:37,19.0,49.0
11:08:39,19.0,49.0
11:08:40,19.0,49.0
11:08:42,19.0,49.0
11:08:43,19.0,49.0
11:08:46,19.0,49.0
11:08:47,19.0,48.0
11:08:49,19.0,49.0
11:08:50,19.0,49.0
11:08:52,20.0,49.0
11:08:53,19.0,49.0
11:08:55,19.0,49.0
11:08:56,19.0,49.0
11:08:58,19.0,49.0
11:08:59,19.0,49.0
11:09:01,19.0,49.0
11:09:02,19.0,49.0
11:09:04,19.0,49.0
11:09:05,19.0,49.0
11:09:07,19.0,49.0
11:09:08,19.0,49.0
11:09:10,19.0,49.0
11:09:12,19.0,49.0
11:09:13,19.0,49.0
11:09:15,19.0,49.0
11:09:16,19.0,49.0
11:09:18,19.0,49.0
11:09:19,19.0,49.0
11:09:21,19.0,49.0
11:09:22,19.0,49.0
11:09:24,19.0,49.0
11:09:25,19.0,49.0
11:09:27,19.0,49.0
11:09:28,19.0,49.0
11:09:30,19.0,49.0
11:09:31,19.0,49.0
11:09:33,19.0,49.0
11:09:34,19.0,49.0
11:09:36,19.0,49.0
11:09:37,19.0,49.0
11:09:39,19.0,49.0
11:09:41,19.0,49.0
11:09:43,19.0,49.0
11:09:45,19.0,48.0
11:09:46,19.0,49.0
11:09:48,19.0,49.0
11:09:49,19.0,49.0
11:09:51,19.0,49.0
11:09:52,19.0,49.0
11:09:54,19.0,49.0
11:09:55,19.0,49.0
11:09:57,19.0,49.0
11:09:58,19.0,49.0
11:10:00,19.0,49.0
11:10:01,19.0,49.0
11:10:03,19.0,49.0
11:10:04,19.0,49.0
11:10:06,19.0,49.0
11:10:08,19.0,49.0
11:10:09,19.0,49.0
11:10:11,19.0,49.0
11:10:12,19.0,49.0
11:10:14,19.0,49.0
11:10:15,19.0,49.0
11:10:17,19.0,49.0
11:10:19,19.0,49.0
11:10:20,19.0,48.0
11:10:22,19.0,49.0
11:10:23,19.0,49.0
11:10:25,19.0,49.0
11:10:26,19.0,49.0
11:10:28,19.0,49.0
11:10:29,19.0,49.0
11:10:31,19.0,49.0
11:10:33,19.0,49.0
11:10:34,19.0,49.0
11:10:36,19.0,49.0
11:10:37,19.0,49.0
11:10:39,19.0,49.0
11:10:40,19.0,49.0
11:10:42,19.0,49.0
11:10:43,19.0,49.0
11:10:45,19.0,49.0
11:10:46,19.0,49.0
11:10:48,19.0,49.0
11:10:50,19.0,48.0
11:10:51,19.0,49.0
11:10:53,19.0,49.0
11:10:54,19.0,49.0
11:10:56,19.0,49.0
11:10:57,19.0,49.0
11:10:59,19.0,49.0
11:11:01,19.0,49.0
11:11:02,19.0,49.0
11:11:04,19.0,49.0
11:11:05,19.0,49.0
11:11:07,19.0,49.0
11:11:08,19.0,49.0
11:11:10,19.0,49.0
11:11:11,19.0,49.0
11:11:13,19.0,49.0
11:11:14,19.0,49.0
11:11:16,19.0,49.0
11:11:17,19.0,49.0
11:11:19,19.0,49.0
11:11:20,19.0,49.0
11:11:22,19.0,49.0
11:11:23,19.0,49.0
11:11:25,19.0,49.0
11:11:26,19.0,49.0
11:11:28,19.0,49.0
11:11:30,19.0,49.0
11:11:31,19.0,49.0
11:11:33,19.0,49.0
11:11:34,19.0,49.0
11:11:36,19.0,49.0
11:11:37,19.0,49.0
11:11:39,19.0,49.0
11:11:40,19.0,49.0
11:11:42,19.0,49.0
11:11:43,19.0,49.0
11:11:45,19.0,49.0
11:11:46,19.0,49.0
11:11:48,19.0,49.0
11:11:49,19.0,49.0
11:11:51,19.0,50.0
11:11:52,19.0,49.0
11:11:54,19.0,49.0
11:11:56,19.0,49.0
11:11:57,19.0,49.0
11:11:59,19.0,49.0
11:12:00,19.0,49.0
11:12:02,19.0,49.0
11:12:03,19.0,49.0
11:12:05,19.0,49.0
11:12:06,19.0,49.0
11:12:08,19.0,49.0
11:12:10,19.0,49.0
11:12:11,19.0,48.0
11:12:13,19.0,49.0
11:12:14,19.0,49.0
11:12:16,19.0,49.0
11:12:17,19.0,49.0
11:12:19,19.0,49.0
11:12:20,19.0,49.0
11:12:22,19.0,49.0
11:12:24,19.0,49.0
11:12:25,19.0,49.0
11:12:27,19.0,49.0
11:12:28,19.0,49.0
11:12:30,19.0,49.0
11:12:31,19.0,49.0
11:12:33,19.0,49.0
11:12:34,19.0,49.0
11:12:36,19.0,49.0
11:12:37,19.0,49.0
11:12:39,19.0,49.0
11:12:40,19.0,49.0
11:12:42,19.0,49.0
11:12:44,19.0,48.0
11:12:46,19.0,49.0
11:12:47,19.0,48.0
11:12:49,19.0,49.0
11:12:51,19.0,49.0
11:12:52,19.0,49.0
11:12:54,19.0,49.0
11:12:55,19.0,49.0
11:12:57,19.0,49.0
11:12:58,19.0,49.0
11:13:00,19.0,49.0
11:13:01,19.0,49.0
11:13:03,19.0,49.0
11:13:04,19.0,49.0
11:13:06,19.0,49.0
11:13:07,19.0,49.0
11:13:09,19.0,49.0
11:13:10,19.0,49.0
11:13:12,19.0,49.0
11:13:13,19.0,49.0
11:13:15,19.0,49.0
11:13:16,19.0,49.0
11:13:18,19.0,49.0
11:13:20,19.0,49.0
11:13:21,19.0,49.0
