Time (min),Real,Ref,Error
4.375047993659973,35.551,36.989,1.4379999999999953
4.378381351629893,35.551,36.989,1.4379999999999953
4.381714355945587,35.551,36.976,1.4249999999999972
4.38504798412323,35.551,36.989,1.4379999999999953
4.3883813381195065,35.551,36.989,1.4379999999999953
4.39171472787857,35.551,36.989,1.4379999999999953
4.395048077901205,35.551,36.964,1.4129999999999967
4.398380871613821,35.564,36.976,1.411999999999999
4.401714563369751,35.564,36.989,1.4249999999999972
4.405047714710236,35.564,36.976,1.411999999999999
4.408381338914236,35.551,37.039,1.4879999999999995
4.411716953913371,35.564,36.976,1.411999999999999
4.415049266815186,35.464,36.964,1.5
4.418381377061208,35.564,36.989,1.4249999999999972
4.4217147588729855,35.551,36.976,1.4249999999999972
4.425047922134399,35.564,36.989,1.4249999999999972
4.428381987412771,35.576,36.989,1.4129999999999967
4.431714431444804,35.576,36.989,1.4129999999999967
4.435047916571299,35.576,36.976,1.3999999999999986
4.438380932807922,35.576,37.001,1.4249999999999972
4.44171721537908,35.576,36.989,1.4129999999999967
4.445047537485759,35.589,37.001,1.411999999999999
4.448381213347117,35.589,36.976,1.3870000000000005
4.451714543501536,35.589,36.989,1.3999999999999986
4.455047929286957,35.576,36.976,1.3999999999999986
4.45838125149409,35.589,36.976,1.3870000000000005
4.461714212099711,35.601,36.989,1.3879999999999981
4.46504776875178,35.589,36.976,1.3870000000000005
4.468381253878276,35.601,36.976,1.375
4.4717169006665545,35.601,36.964,1.3629999999999995
4.4750503142674765,35.601,36.976,1.375
4.478381327788035,35.589,36.976,1.3870000000000005
4.4817141652107235,35.601,36.989,1.3879999999999981
4.485048325856527,35.589,36.989,1.3999999999999986
4.488383825620016,35.589,36.964,1.375
4.491714636484782,35.601,36.989,1.3879999999999981
4.495047410329183,35.589,37.001,1.411999999999999
4.498381380240122,35.601,36.976,1.375
4.501714626948039,35.601,36.976,1.375
4.505050388971965,35.601,36.976,1.375
4.508381183942159,35.601,36.989,1.3879999999999981
4.5117149750391645,35.601,36.976,1.375
4.515047470728557,35.601,36.989,1.3879999999999981
4.51838124593099,35.601,36.964,1.3629999999999995
4.521714214483897,35.601,36.976,1.375
4.525047993659973,35.601,36.976,1.375
4.5283807754516605,35.601,36.989,1.3879999999999981
4.531714169184367,35.601,36.976,1.375
4.535047650337219,35.601,36.976,1.375
4.538380710283915,35.601,36.964,1.3629999999999995
4.541714680194855,35.601,36.951,1.3500000000000014
4.545047922929128,35.601,36.989,1.3879999999999981
4.548380859692892,35.601,36.976,1.375
4.551714571317037,35.601,36.989,1.3879999999999981
4.555047667026519,35.601,36.989,1.3879999999999981
4.558381394545237,35.601,36.976,1.375
4.561714692910512,35.601,36.976,1.375
4.565047840277354,35.601,36.989,1.3879999999999981
4.568381269772847,35.601,36.976,1.375
4.571714075406392,35.601,36.976,1.375
4.5750477830568945,35.614,36.989,1.375
4.578381331761678,35.614,36.976,1.3620000000000019
4.581714097658793,35.614,36.989,1.375
4.585048047701518,35.601,36.989,1.3879999999999981
4.588381286462148,35.614,37.001,1.3870000000000005
4.591714521249135,35.601,36.989,1.3879999999999981
4.595047458012899,35.614,36.976,1.3620000000000019
4.598382206757863,35.601,36.989,1.3879999999999981
4.6017146865526835,35.601,36.964,1.3629999999999995
4.605047841866811,35.589,36.976,1.3870000000000005
4.608381068706512,35.589,36.989,1.3999999999999986
4.611714613437653,35.589,36.989,1.3999999999999986
4.61504776875178,35.589,37.001,1.411999999999999
4.6183812618255615,35.601,36.989,1.3879999999999981
4.6217146476109825,35.589,37.001,1.411999999999999
4.6250479340553285,35.601,36.989,1.3879999999999981
4.628380791346232,35.601,36.976,1.375
4.631714077790578,35.601,36.989,1.3879999999999981
4.635047980149587,35.601,36.976,1.375
4.638381465276082,35.589,36.989,1.3999999999999986
4.641714342435201,35.589,36.989,1.3999999999999986
4.645047926902771,35.589,36.976,1.3870000000000005
4.648380788167318,35.601,37.014,1.4130000000000038
4.6517146547635395,35.601,36.976,1.375
4.6550475041071575,35.601,36.989,1.3879999999999981
4.6583813548088076,35.601,36.976,1.375
4.661714998881022,35.601,37.001,1.3999999999999986
4.665047538280487,35.601,36.976,1.375
4.668381277720133,35.601,37.001,1.3999999999999986
4.671714655558268,35.601,36.989,1.3879999999999981
4.675047965844472,35.601,36.976,1.375
4.678381288051606,35.601,36.989,1.3879999999999981
4.6817144076029455,35.601,36.964,1.3629999999999995
4.685047495365143,35.601,36.989,1.3879999999999981
4.6883835077285765,35.601,36.976,1.375
4.691716579596202,35.589,36.989,1.3999999999999986
4.6950479666392,35.589,36.976,1.3870000000000005
4.698381117979685,35.589,37.001,1.411999999999999
4.701714611053466,35.589,36.989,1.3999999999999986
4.7050479531288145,35.589,37.001,1.411999999999999
4.708381350835165,35.589,36.989,1.3999999999999986
4.711714112758637,35.589,36.989,1.3999999999999986
4.715047717094421,35.576,36.989,1.4129999999999967
4.718381035327911,35.589,36.989,1.3999999999999986
4.721714103221894,35.576,37.001,1.4249999999999972
4.725048037370046,35.576,36.989,1.4129999999999967
4.728382015228272,35.576,36.989,1.4129999999999967
4.731714200973511,35.576,36.976,1.3999999999999986
4.735047936439514,35.576,37.001,1.4249999999999972
4.738381365935008,35.564,36.989,1.4249999999999972
4.741716372966766,35.564,36.989,1.4249999999999972
4.745047668615977,35.551,37.001,1.4499999999999957
4.748381221294403,35.551,36.989,1.4379999999999953
4.751717201868693,35.551,37.001,1.4499999999999957
4.755047889550527,35.551,36.976,1.4249999999999972
4.758381323019663,35.551,36.989,1.4379999999999953
4.761714080969493,35.539,37.001,1.4619999999999962
4.76504758199056,35.601,37.051,1.4500000000000028
4.768381325403849,35.551,37.114,1.5629999999999953
4.771714683373769,35.614,37.114,1.5
4.775048077106476,35.539,36.989,1.4499999999999957
4.778382400671641,35.551,36.989,1.4379999999999953
4.781714721520742,35.539,36.989,1.4499999999999957
4.785047932465871,35.539,37.001,1.4619999999999962
4.788381409645081,35.551,37.001,1.4499999999999957
4.791716639200846,35.551,36.976,1.4249999999999972
4.795048081874848,35.539,37.014,1.4750000000000014
4.798383410771688,35.551,37.001,1.4499999999999957
4.801714098453521,35.564,36.976,1.411999999999999
4.8050475517908735,35.564,36.989,1.4249999999999972
4.80838127930959,35.564,37.001,1.4369999999999976
4.8117142955462135,35.564,37.001,1.4369999999999976
4.815047589937846,35.551,36.976,1.4249999999999972
4.818380963802338,35.551,36.989,1.4379999999999953
4.821714969476064,35.551,36.989,1.4379999999999953
4.825047942002614,35.551,36.989,1.4379999999999953
4.828381701310476,35.551,36.989,1.4379999999999953
4.831716946760813,35.539,37.001,1.4619999999999962
4.8350475033124285,35.539,36.989,1.4499999999999957
4.8383807897567745,35.526,36.989,1.4629999999999939
4.841714696089427,35.539,36.976,1.4369999999999976
4.845047565301259,35.514,36.989,1.4749999999999943
4.8483809471130375,35.526,36.989,1.4629999999999939
4.851717348893484,35.514,37.001,1.4869999999999948
4.855047428607941,35.539,37.001,1.4619999999999962
4.858381366729736,35.514,36.989,1.4749999999999943
4.861714235941569,35.501,37.001,1.5
4.865048027038574,35.514,36.989,1.4749999999999943
4.868380757172902,35.501,36.989,1.4879999999999995
4.871717222531637,35.514,36.989,1.4749999999999943
4.875049686431884,35.514,36.989,1.4749999999999943
4.878380739688874,35.514,36.989,1.4749999999999943
4.881715559959412,35.514,36.989,1.4749999999999943
4.88504798412323,35.501,36.989,1.4879999999999995
4.888380873203277,35.501,36.989,1.4879999999999995
4.891715590159098,35.501,36.989,1.4879999999999995
4.895048713684082,35.526,36.989,1.4629999999999939
4.898380823930105,35.501,37.001,1.5
4.901714098453522,35.501,36.989,1.4879999999999995
4.9050477027893065,35.489,36.989,1.5
4.908381279309591,35.501,36.989,1.4879999999999995
4.9117146571477255,35.501,36.989,1.4879999999999995
4.91504758199056,35.501,36.989,1.4879999999999995
4.918380904197693,35.501,36.989,1.4879999999999995
4.921714246273041,35.514,36.989,1.4749999999999943
4.9250479459762575,35.501,37.001,1.5
4.928380743662516,35.501,37.001,1.5
4.931714220841726,35.501,36.989,1.4879999999999995
4.93504798412323,35.526,37.151,1.625
4.938381083806356,35.501,37.026,1.5250000000000057
4.941714624563853,35.514,36.989,1.4749999999999943
4.945047744115194,35.551,36.976,1.4249999999999972
4.948380740483602,35.514,37.001,1.4869999999999948
4.9517165978749595,35.526,36.989,1.4629999999999939
4.955047992865245,35.514,37.001,1.4869999999999948
4.958381287256876,35.514,36.976,1.4619999999999962
4.961714339256287,35.489,36.989,1.5
4.965048062801361,35.526,37.014,1.4879999999999995
4.968381110827128,35.514,36.989,1.4749999999999943
4.971715486049652,35.526,37.001,1.4749999999999943
4.975047651926676,35.526,36.989,1.4629999999999939
4.9783809065818785,35.514,37.001,1.4869999999999948
4.981714725494385,35.526,36.989,1.4629999999999939
4.9850477496782934,35.526,36.989,1.4629999999999939
4.988380757967631,35.526,36.989,1.4629999999999939
4.991716154416403,35.526,37.014,1.4879999999999995
4.995047410329183,35.551,36.976,1.4249999999999972
4.998380899429321,35.526,36.989,1.4629999999999939
5.00171408255895,35.539,36.976,1.4369999999999976
5.005048036575317,35.539,37.001,1.4619999999999962
5.008381295204162,35.539,37.001,1.4619999999999962
