Hora,Temperatura (C),Voltaje C (V)
10:42:34,21.4787804804,-0.0190005799
10:42:35,21.4694051943,-0.018875576
10:42:36,21.4569048128,-0.0198756066
10:42:37,21.4631550035,-0.0186255684
10:42:38,21.4569048128,-0.0196255989
10:42:39,21.4631550035,-0.0211256447
10:42:40,21.4725302896,-0.0196255989
10:42:41,21.4725302896,-0.0187505722
10:42:42,21.4694051943,-0.0205006256
10:42:43,21.4725302896,-0.0190005799
10:42:44,21.4694051943,-0.0217506638
10:42:45,21.4725302896,-0.0193755913
10:42:46,21.475655385,-0.0195005951
10:42:47,21.4725302896,-0.022250679
10:42:48,21.4694051943,-0.0200006104
10:42:49,21.4662800989,-0.0207506333
10:42:50,21.4631550035,-0.0193755913
10:42:51,21.4600299081,-0.0192505875
10:42:52,21.4569048128,-0.018875576
10:42:53,21.4569048128,-0.0191255837
10:42:54,21.4537797174,-0.0200006104
10:42:55,21.450654622,-0.018250557
10:42:56,21.450654622,-0.0178755455
10:42:57,21.450654622,-0.0191255837
10:42:58,21.4475295267,-0.0185005646
10:42:59,21.4444044313,-0.0191255837
10:43:00,21.4412793359,-0.018250557
10:43:02,21.4350291452,-0.018875576
10:43:03,21.4350291452,-0.020250618
10:43:04,21.4256538591,-0.0162504959
10:43:05,21.4194036683,-0.0197506027
10:43:06,21.4194036683,-0.0195005951
10:43:07,21.416278573,-0.0191255837
10:43:08,21.4100283822,-0.0197506027
10:43:09,21.4069032868,-0.0203756218
10:43:10,21.4225287637,-0.0198756066
10:43:11,21.4225287637,-0.0207506333
10:43:12,21.416278573,-0.0190005799
10:43:13,21.416278573,-0.0186255684
10:43:14,21.4131534776,-0.0195005951
10:43:15,21.4131534776,-0.0171255226
10:43:16,21.4100283822,-0.0178755455
10:43:17,21.4131534776,-0.0185005646
10:43:18,21.4131534776,-0.0197506027
10:43:19,21.416278573,-0.0211256447
10:43:20,21.4194036683,-0.0181255531
10:43:21,21.4225287637,-0.0158754845
10:43:22,21.4256538591,-0.0195005951
10:43:23,21.4287789544,0.1862556841
10:43:24,21.4287789544,0.2062562944
10:43:25,21.4319040498,0.2200067141
10:43:26,21.4350291452,0.2198817103
10:43:27,21.4475295267,0.2200067141
10:43:28,21.4600299081,0.2187566759
10:43:29,21.4694051943,0.2197567064
10:43:30,21.4787804804,0.2135065157
10:43:31,21.4912808618,0.2202567217
10:43:32,21.5037812433,0.2200067141
10:43:33,21.5069063387,0.2182566607
10:43:35,21.5069063387,0.2185066683
10:43:36,21.5100314341,0.2196317026
10:43:37,21.5069063387,0.2202567217
10:43:38,21.5069063387,0.2203817255
10:43:39,21.5194067202,0.2212567522
10:43:40,21.5287820063,0.2201317179
10:43:41,21.5319071017,0.2205067293
10:43:42,21.535032197,0.2200067141
10:43:43,21.5381572924,0.2206317331
10:43:44,21.5412823878,0.220756737
10:43:45,21.5506576739,0.2202567217
10:43:46,21.5506576739,0.2198817103
10:43:47,21.5506576739,0.22413184
10:43:48,21.5537827692,0.2218817713
10:43:49,21.56003296,0.2203817255
10:43:50,21.56003296,0.2188816797
10:43:51,21.56003296,0.219381695
10:43:52,21.5662831507,0.2202567217
10:43:53,21.5662831507,0.2205067293
10:43:54,21.5631580554,0.2185066683
10:43:55,21.5662831507,0.2195066988
10:43:56,21.5725333415,0.2206317331
10:43:57,21.5787835322,0.2200067141
10:43:58,21.5819086276,0.2205067293
10:43:59,21.5975341044,0.2208817408
10:44:00,21.6319101535,0.2202567217
10:44:01,21.669411298,0.2195066988
10:44:02,21.6850367748,0.2206317331
10:44:03,21.6850367748,0.220756737
10:44:04,21.6975371563,0.2210067446
10:44:05,21.7256630146,0.219381695
10:44:07,21.7350383007,0.2191316874
10:44:08,21.72878811,0.2205067293
10:44:09,21.7256630146,0.2205067293
10:44:10,21.7194128239,0.2195066988
10:44:11,21.7256630146,0.2203817255
10:44:12,21.7381633961,0.2181316568
10:44:13,21.7350383007,0.2191316874
10:44:14,21.72878811,0.2196317026
10:44:15,21.7131626331,0.2196317026
10:44:16,21.7069124424,0.2190066836
10:44:17,21.703787347,0.2187566759
10:44:18,21.7006622517,0.2206317331
10:44:19,21.7006622517,0.2202567217
10:44:20,21.6912869655,0.2202567217
10:44:21,21.6787865841,0.2206317331
10:44:22,21.6662862026,0.2198817103
10:44:23,21.6569109165,0.2221317789
10:44:24,21.6631611072,0.2327571032
10:44:25,21.6600360118,0.2210067446
10:44:26,21.644410535,0.2186316721
10:44:27,21.6319101535,0.2217567675
10:44:28,21.6256599628,0.2216317637
10:44:29,21.6100344859,0.2198817103
10:44:30,21.6037842952,0.2198817103
10:44:31,21.5975341044,0.2212567522
10:44:32,21.6006591998,0.220756737
10:44:33,21.5944090091,0.2216317637
10:44:34,21.5912839137,0.2198817103
10:44:35,21.585033723,0.2200067141
10:44:36,21.5975341044,0.2208817408
10:44:37,21.6037842952,0.219381695
10:44:39,21.619409772,0.2200067141
10:44:40,21.6381603442,0.2202567217
10:44:41,21.6381603442,0.2212567522
10:44:42,21.644410535,0.2185066683
10:44:43,21.6506607257,0.2292569964
10:44:44,21.6600360118,0.2208817408
10:44:45,21.6662862026,0.2208817408
10:44:46,21.6756614887,0.2206317331
10:44:47,21.6850367748,0.219381695
10:44:48,21.6944120609,0.2211317484
10:44:49,21.6944120609,0.2215067598
10:44:50,21.7006622517,0.2201317179
10:44:51,21.7100375378,0.2211317484
10:44:52,21.7194128239,0.221381756
10:44:53,21.7350383007,0.2161315958
10:44:54,21.753788873,0.2201317179
10:44:55,21.7506637776,0.2196317026
10:44:56,21.7569139683,0.2202567217
10:44:57,21.7569139683,0.2202567217
10:44:58,21.7506637776,0.2206317331
10:44:59,21.7381633961,0.2195066988
10:45:00,21.72878811,0.2185066683
10:45:01,21.7100375378,0.2203817255
10:45:02,21.6881618702,0.217381634
10:45:03,21.6756614887,0.2211317484
10:45:04,21.6725363933,0.2211317484
10:45:05,21.6725363933,0.2196317026
10:45:06,21.6725363933,0.2198817103
10:45:07,21.6756614887,0.219381695
10:45:08,21.6787865841,0.2221317789
10:45:09,21.669411298,0.2250068667
10:45:11,21.669411298,0.2203817255
10:45:12,21.6569109165,0.2202567217
10:45:13,21.6569109165,0.2197567064
10:45:14,21.6569109165,0.2206317331
10:45:15,21.6569109165,0.219381695
10:45:16,21.6600360118,0.2201317179
10:45:17,21.6662862026,0.2196317026
10:45:18,21.6662862026,0.2197567064
10:45:19,21.6631611072,0.2200067141
10:45:20,21.6506607257,0.220756737
10:45:21,21.6319101535,0.2202567217
10:45:22,21.6287850581,0.220756737
10:45:23,21.6256599628,0.2118814661
10:45:24,21.619409772,0.2202567217
10:45:25,21.6319101535,0.2206317331
10:45:26,21.6537858211,0.2197567064
10:45:27,21.6725363933,0.2187566759
10:45:28,21.6787865841,0.2192566912
10:45:29,21.6756614887,0.2195066988
10:45:30,21.6631611072,0.2195066988
10:45:31,21.6569109165,0.2203817255
10:45:32,21.644410535,0.2203817255
10:45:33,21.6412854396,0.2212567522
10:45:34,21.6319101535,0.219381695
10:45:35,21.6225348674,0.218006653
10:45:36,21.6287850581,0.2178816492
10:45:37,21.6319101535,0.220756737
10:45:38,21.6350352489,0.2353821833
10:45:39,21.6412854396,0.2231318094
10:45:40,21.6475356304,0.2262569048
10:45:41,21.6475356304,0.2270069277
10:45:43,21.6537858211,0.2258818934
10:45:44,21.6506607257,0.234882168
10:45:45,21.6506607257,0.2286319773
10:45:46,21.6475356304,0.2202567217
10:45:47,21.6600360118,0.2206317331
10:45:48,21.6569109165,0.220756737
10:45:49,21.6537858211,0.2208817408
10:45:50,21.6537858211,0.218006653
10:45:51,21.6600360118,0.2198817103
10:45:52,21.6600360118,0.2202567217
10:45:53,21.6600360118,0.2203817255
10:45:54,21.6631611072,0.2202567217
10:45:55,21.6569109165,0.2212567522
10:45:56,21.6506607257,0.2300070193
10:45:57,21.6381603442,0.2188816797
10:45:58,21.6381603442,0.2192566912
10:45:59,21.6412854396,0.2265069124
10:46:00,21.6412854396,0.2211317484
10:46:01,21.6412854396,0.2190066836
10:46:02,21.6381603442,0.2200067141
10:46:03,21.6350352489,0.2196317026
10:46:04,21.6319101535,0.2195066988
10:46:05,21.6319101535,0.2176316416
10:46:06,21.6287850581,0.2212567522
10:46:07,21.6256599628,0.2191316874
10:46:08,21.6225348674,0.2210067446
10:46:09,21.6162846767,0.2187566759
10:46:10,21.6131595813,0.220756737
10:46:11,21.6069093905,0.2200067141
10:46:12,21.5975341044,0.2316320688
10:46:13,21.5975341044,0.219381695
10:46:15,21.6069093905,0.2238818323
10:46:16,21.6225348674,0.2183816645
10:46:17,21.6412854396,0.219381695
10:46:18,21.6569109165,0.2197567064
10:46:19,21.6756614887,0.2187566759
10:46:20,21.6756614887,0.2206317331
10:46:21,21.6787865841,0.2190066836
10:46:22,21.6850367748,0.2240068361
10:46:23,21.6819116794,0.2067563097
10:46:24,21.6725363933,0.2107564318
10:46:25,21.6756614887,0.209256386
10:46:26,21.6725363933,0.2216317637
10:46:27,21.6600360118,0.2208817408
10:46:28,21.6475356304,0.2225067904
10:46:29,21.6350352489,0.2215067598
10:46:30,21.6381603442,0.2147565538
10:46:31,21.6537858211,0.2183816645
10:46:32,21.669411298,0.2183816645
10:46:33,21.6850367748,0.2195066988
10:46:34,21.6975371563,0.22413184
10:46:35,21.7006622517,0.2190066836
10:46:36,21.7225379192,0.2195066988
10:46:37,21.7256630146,0.2188816797
10:46:38,21.7256630146,0.2210067446
10:46:39,21.7194128239,0.2212567522
10:46:40,21.7100375378,0.2201317179
10:46:41,21.7006622517,0.218006653
10:46:42,21.6975371563,0.220756737
10:46:43,21.7006622517,0.2188816797
10:46:44,21.703787347,0.2205067293
10:46:45,21.7006622517,0.2197567064
10:46:47,21.703787347,0.2206317331
10:46:48,21.7069124424,0.2210067446
10:46:49,21.7100375378,0.2206317331
10:46:50,21.703787347,0.2206317331
10:46:51,21.7069124424,0.2212567522
10:46:52,21.7006622517,0.2175066378
10:46:53,21.703787347,0.2198817103
10:46:54,21.6944120609,0.2211317484
10:46:55,21.6881618702,0.2210067446
10:46:56,21.6819116794,0.2172566301
10:46:57,21.6787865841,0.2205067293
10:46:58,21.6787865841,0.2212567522
10:46:59,21.6756614887,0.2237568285
10:47:00,21.5881588183,0.7102716758
10:47:01,21.5787835322,0.8569011505
10:47:02,21.6069093905,0.8770267647
10:47:03,21.619409772,0.8870270699
10:47:04,21.7162877285,0.903152562
10:47:05,21.7194128239,0.8907771844
10:47:06,21.72878811,0.8931522568
10:47:07,21.7444135868,0.878901822
10:47:08,21.7944151128,0.8624013184
10:47:09,21.8412915433,0.8906521805
10:47:10,21.8819177831,0.893027253
10:47:11,21.9037934507,0.8894021424
10:47:12,21.9319193091,0.8949023103
10:47:13,21.9506698813,0.8940272835
10:47:14,21.9537949767,0.8949023103
10:47:15,21.9881710257,0.8884021119
10:47:16,21.9787957396,0.8794018372
10:47:17,21.9944212165,0.8794018372
10:47:19,22.0162968841,0.8960273446
10:47:20,22.0225470748,0.8937772759
10:47:21,22.0319223609,0.8950273141
10:47:22,22.0350474563,0.8947773064
10:47:23,22.0506729331,0.8866520585
10:47:24,22.0631733146,0.8946523026
10:47:25,22.0694235054,0.9022775353
10:47:26,22.0756736961,0.8934022645
10:47:27,22.0819238868,0.8855270241
10:47:28,22.1006744591,0.8826519364
10:47:29,22.1069246498,0.8959023408
10:47:30,22.125675222,0.8837769707
10:47:31,22.125675222,0.8807768792
10:47:32,22.125675222,0.8996524552
10:47:33,22.1288003174,0.897777398
10:47:34,22.1319254128,0.8954023255
10:47:35,22.1225501267,0.8967773675
10:47:36,22.1319254128,0.8969023713
10:47:37,22.1413006989,0.8959023408
10:47:38,22.150675985,0.8965273598
10:47:39,22.1538010804,0.8952773217
10:47:40,22.150675985,0.8962773522
10:47:41,22.150675985,0.9022775353
10:47:42,22.150675985,0.8935272683
10:47:43,22.1569261757,0.8980274056
10:47:44,22.1881771294,0.8982774133
10:47:45,22.2006775109,0.9001524705
10:47:46,22.1944273202,0.8971523789
10:47:47,22.1975524155,0.9015275124
10:47:48,22.2006775109,0.8984024171
10:47:49,22.2256782739,0.8979024018
10:47:51,22.23505356,0.8982774133
10:47:52,22.2381786554,0.8970273751
10:47:53,22.2538041322,0.8976523942
10:47:54,22.2694296091,0.895777337
10:47:55,22.2881801813,0.8959023408
10:47:56,22.2913052767,0.8969023713
10:47:57,22.2913052767,0.8965273598
10:47:58,22.3006805628,0.897777398
10:47:59,22.3069307535,0.8996524552
10:48:00,22.3225562304,0.8969023713
10:48:01,22.3381817072,0.8980274056
10:48:02,22.3569322794,0.8945272988
10:48:03,22.3631824702,0.8954023255
10:48:04,22.3819330424,0.8936522721
10:48:05,22.3850581378,0.8970273751
10:48:06,22.3850581378,0.8990274361
10:48:07,22.3850581378,0.8951523179
10:48:08,22.3944334239,0.894402295
10:48:09,22.4069338054,0.8969023713
10:48:10,22.40380871,0.8961523484
10:48:11,22.40380871,0.8984024171
10:48:12,22.3975585192,0.8960273446
10:48:13,22.3913083285,0.8975273904
10:48:14,22.3850581378,0.8960273446
10:48:15,22.378807947,0.8970273751
10:48:16,22.3819330424,0.8981524094
10:48:17,22.3881832331,0.8971523789
10:48:18,22.3850581378,0.8971523789
10:48:19,22.3850581378,0.8949023103
10:48:20,22.3756828516,0.897777398
10:48:21,22.3819330424,0.8981524094
10:48:22,22.378807947,0.9075276955
10:48:24,22.3631824702,0.8961523484
10:48:25,22.3663075655,0.8844019898
10:48:26,22.3631824702,0.8982774133
10:48:27,22.3694326609,0.8974023865
10:48:28,22.378807947,0.8995274514
10:48:29,22.3694326609,0.8986524247
10:48:30,22.3569322794,0.8989024323
10:48:31,22.3381817072,0.8952773217
10:48:32,22.3319315165,0.8989024323
10:48:33,22.3163060396,0.8996524552
10:48:34,22.3100558489,0.8990274361
10:48:35,22.3100558489,0.8987774285
10:48:36,22.3069307535,0.8980274056
10:48:37,22.3038056581,0.8902771691
10:48:38,22.3069307535,0.8965273598
10:48:39,22.3069307535,0.8959023408
10:48:40,22.2975554674,0.8971523789
10:48:41,22.3100558489,0.895777337
10:48:42,22.3256813257,0.8959023408
10:48:43,22.3600573748,0.8956523331
10:48:44,22.4100589007,0.8982774133
10:48:45,22.4444349498,0.8979024018
10:48:46,22.4725608081,0.8971523789
10:48:47,22.4819360942,0.8911521958
10:48:48,22.4725608081,0.8999024628
10:48:49,22.4694357128,0.9005274819
10:48:50,22.4663106174,0.8961523484
10:48:51,22.4569353313,0.8971523789
10:48:52,22.4663106174,0.8962773522
10:48:53,22.488186285,0.8970273751
10:48:54,22.4850611896,0.8987774285
10:48:56,22.4850611896,0.8956523331
10:48:57,22.5038117618,0.8990274361
10:48:58,22.5194372387,0.8971523789
10:48:59,22.5319376202,0.8970273751
10:49:00,22.5663136692,0.8955273293
10:49:01,22.57256386,0.8979024018
10:49:02,22.5756889554,0.8952773217
10:49:03,22.5788140507,0.8949023103
10:49:04,22.5756889554,0.9035275735
10:49:05,22.5850642415,0.9001524705
10:49:06,22.5944395276,0.8987774285
10:49:07,22.6131900998,0.8984024171
10:49:08,22.6006897183,0.9117778253
10:49:09,22.6006897183,0.9034025697
10:49:10,22.5944395276,0.8986524247
10:49:11,22.6006897183,0.8974023865
10:49:12,22.6038148137,0.8999024628
10:49:13,22.5913144322,0.9102777795
10:49:14,22.5694387646,0.8995274514
10:49:15,22.5444380016,0.8986524247
10:49:16,22.5413129063,0.8965273598
10:49:17,22.547563097,0.8984024171
10:49:18,22.5600634785,0.8992774438
10:49:19,22.57256386,0.89915244
10:49:20,22.57256386,0.9020275277
10:49:21,22.5850642415,0.8994024476
10:49:22,22.5756889554,0.9095277566
10:49:23,22.5788140507,0.899777459
10:49:24,22.5663136692,0.8834019593
10:49:25,22.5694387646,0.9001524705
10:49:26,22.5694387646,0.897777398
10:49:28,22.5506881924,0.9009024934
10:49:29,22.5350627155,0.9054026307
10:49:30,22.5225623341,0.9040275887
10:49:31,22.5225623341,0.9035275735
10:49:32,22.5350627155,0.903152562
10:49:33,22.5381878109,0.9022775353
10:49:34,22.5350627155,0.8980274056
10:49:35,22.5350627155,0.8990274361
10:49:36,22.5444380016,0.89915244
10:49:37,22.547563097,0.8985274209
10:49:38,22.547563097,0.8979024018
10:49:39,22.547563097,0.8974023865
10:49:40,22.5506881924,0.8987774285
10:49:41,22.547563097,0.9071526841
10:49:42,22.5444380016,0.8989024323
10:49:43,22.5506881924,0.8975273904
10:49:44,22.5569383831,0.901152501
10:49:45,22.5631885739,0.9041525925
10:49:46,22.5538132878,0.9009024934
10:49:47,22.5413129063,0.899777459
10:49:48,22.5444380016,0.8981524094
10:49:49,22.547563097,0.9016525163
10:49:50,22.5538132878,0.9089027375
10:49:51,22.57256386,0.8989024323
10:49:52,22.5600634785,0.9005274819
10:49:53,22.547563097,0.897777398
10:49:54,22.5288125248,0.8995274514
10:49:55,22.5194372387,0.8980274056
10:49:56,22.5350627155,0.8999024628
10:49:57,22.5756889554,0.89915244
10:49:58,22.5881893368,0.9035275735
10:50:00,22.5788140507,0.9054026307
10:50:01,22.57256386,0.931528428
10:50:02,22.57256386,0.8989024323
10:50:03,22.5788140507,0.897777398
10:50:04,22.5756889554,0.8971523789
10:50:05,22.5819391461,0.8986524247
10:50:06,22.5913144322,0.8992774438
10:50:07,22.5944395276,0.8974023865
10:50:08,22.5913144322,0.8955273293
10:50:09,22.5881893368,0.8992774438
10:50:10,22.5850642415,0.8989024323
10:50:11,22.5944395276,0.8981524094
10:50:12,22.5881893368,0.9004024781
10:50:13,22.5975646229,0.8970273751
10:50:14,22.5881893368,0.8981524094
10:50:15,22.5850642415,0.8990274361
10:50:16,22.57256386,0.8980274056
10:50:17,22.5788140507,0.897777398
10:50:18,22.5913144322,0.8975273904
10:50:19,22.5944395276,0.8975273904
10:50:20,22.5944395276,0.9000274667
10:50:21,22.5944395276,0.8971523789
10:50:22,22.5975646229,0.9134028748
10:50:23,22.5975646229,0.9021525315
10:50:24,22.6038148137,0.8892771386
10:50:25,22.6038148137,0.902527543
10:50:26,22.6038148137,0.9052776269
10:50:27,22.6163151952,0.9037775811
10:50:28,22.6163151952,0.9061526536
10:50:29,22.6163151952,0.9017775201
10:50:30,22.6100650044,0.9027775506
10:50:32,22.6069399091,0.9064026612
10:50:33,22.5975646229,0.9057776421
10:50:34,22.5819391461,0.903152562
10:50:35,22.5694387646,0.9014025086
10:50:36,22.57256386,0.9057776421
10:50:37,22.5788140507,0.9052776269
10:50:38,22.5944395276,0.9001524705
10:50:39,22.6069399091,0.8891521348
10:50:40,22.6006897183,0.88965215
10:50:41,22.5944395276,0.8904021729
10:50:42,22.6006897183,0.8895271462
10:50:43,22.5881893368,0.8917772149
10:50:44,22.5819391461,0.8899021577
10:50:45,22.5881893368,0.891027192
10:50:46,22.6038148137,0.8929022492
10:50:47,22.6163151952,0.9026525468
10:50:48,22.6413159581,0.9017775201
10:50:49,22.6506912442,0.903152562
10:50:50,22.6600665304,0.9036525773
10:50:51,22.6725669118,0.9042775964
10:50:52,22.6881923887,0.89915244
10:50:53,22.6975676748,0.9036525773
10:50:54,22.7069429609,0.9026525468
10:50:55,22.7194433424,0.9041525925
10:50:56,22.7131931516,0.905902646
10:50:57,22.7225684378,0.9032775658
10:50:58,22.7131931516,0.9039025849
10:50:59,22.7006927702,0.9035275735
10:51:00,22.6913174841,0.9071526841
10:51:01,22.6944425794,0.9049026154
10:51:02,22.6944425794,0.9030275582
10:51:04,22.6944425794,0.9086527299
10:51:05,22.6944425794,0.9037775811
10:51:06,22.6913174841,0.9032775658
10:51:07,22.7069429609,0.903152562
10:51:08,22.7194433424,0.9010274972
10:51:09,22.7225684378,0.9080277108
10:51:10,22.7194433424,0.9012775048
10:51:11,22.716318247,0.904527604
10:51:12,22.716318247,0.9029025544
10:51:13,22.7038178655,0.903152562
10:51:14,22.6944425794,0.9034025697
10:51:15,22.6819421979,0.9034025697
10:51:16,22.6725669118,0.9022775353
10:51:17,22.6788171026,0.9021525315
10:51:18,22.6788171026,0.9016525163
10:51:19,22.6725669118,0.9051526231
10:51:20,22.6663167211,0.9017775201
10:51:21,22.6663167211,0.9027775506
10:51:22,22.6694418165,0.8966523637
10:51:23,22.6663167211,0.8966523637
10:51:24,22.656941435,0.9085277261
10:51:25,22.6600665304,0.8986524247
10:51:26,22.6538163396,0.9044026002
10:51:27,22.6475661489,0.9036525773
10:51:28,22.631940672,0.9021525315
10:51:29,22.6225653859,0.8999024628
10:51:30,22.6163151952,0.8989024323
10:51:31,22.6225653859,0.8986524247
10:51:32,22.631940672,0.8982774133
10:51:33,22.631940672,0.8972773827
10:51:34,22.631940672,0.8980274056
10:51:36,22.6194402905,0.8974023865
10:51:37,22.6006897183,0.89915244
10:51:38,22.5913144322,0.8969023713
10:51:39,22.5756889554,0.8982774133
10:51:40,22.5788140507,0.8984024171
10:51:41,22.57256386,0.8966523637
10:51:42,22.5631885739,0.8962773522
10:51:43,22.5631885739,0.8985274209
10:51:44,22.5569383831,0.8975273904
10:51:45,22.5788140507,0.8970273751
10:51:46,22.5819391461,0.8980274056
10:51:47,22.57256386,0.9009024934
10:51:48,22.57256386,0.9017775201
10:51:49,22.5756889554,0.899777459
10:51:50,22.5944395276,0.9034025697
10:51:51,22.5944395276,0.8959023408
10:51:52,22.5788140507,0.8972773827
10:51:53,22.5600634785,0.897777398
10:51:54,22.5538132878,0.897777398
10:51:55,22.5631885739,0.8939022797
10:51:56,22.5694387646,0.8971523789
10:51:57,22.5881893368,0.8989024323
10:51:58,22.5975646229,0.8960273446
10:51:59,22.5975646229,0.8990274361
10:52:00,22.5975646229,0.9070276803
10:52:01,22.6069399091,0.8999024628
10:52:02,22.6100650044,0.8967773675
10:52:03,22.6131900998,0.8984024171
10:52:04,22.6038148137,0.8961523484
10:52:05,22.6069399091,0.89915244
10:52:06,22.5975646229,0.8986524247
10:52:07,22.6038148137,0.9007774895
10:52:09,22.6038148137,0.9061526536
10:52:10,22.6006897183,0.9056526383
10:52:11,22.6006897183,0.9030275582
10:52:12,22.5975646229,0.8989024323
10:52:13,22.6038148137,0.8966523637
10:52:14,22.6006897183,0.8972773827
10:52:15,22.5881893368,0.8982774133
10:52:16,22.5913144322,0.8959023408
10:52:17,22.5913144322,0.8965273598
10:52:18,22.5913144322,0.896402356
10:52:19,22.5881893368,0.8965273598
10:52:20,22.5913144322,0.8952773217
10:52:21,22.5881893368,0.896402356
10:52:22,22.5913144322,0.895777337
10:52:23,22.5975646229,0.9004024781
10:52:24,22.6006897183,0.9047776116
10:52:25,22.6131900998,0.9034025697
10:52:26,22.6194402905,0.9046526078
10:52:27,22.631940672,0.897777398
10:52:28,22.6350657674,0.9054026307
10:52:29,22.6413159581,0.8982774133
10:52:30,22.6538163396,0.9010274972
10:52:31,22.656941435,0.8969023713
10:52:32,22.6631916257,0.8984024171
10:52:33,22.6600665304,0.8985274209
10:52:34,22.6631916257,0.8989024323
10:52:35,22.6538163396,0.8975273904
10:52:36,22.6506912442,0.8989024323
10:52:37,22.6444410535,0.8987774285
10:52:38,22.6350657674,0.9010274972
10:52:39,22.631940672,0.8987774285
10:52:41,22.6350657674,0.9014025086
10:52:42,22.6381908628,0.8995274514
10:52:43,22.6350657674,0.8981524094
10:52:44,22.6288155766,0.8971523789
10:52:45,22.6194402905,0.8967773675
10:52:46,22.6288155766,0.8971523789
10:52:47,22.6225653859,0.897777398
10:52:48,22.6256904813,0.8966523637
10:52:49,22.6256904813,0.8967773675
10:52:50,22.6256904813,0.8990274361
10:52:51,22.6288155766,0.8985274209
10:52:52,22.6194402905,0.8971523789
10:52:53,22.6163151952,0.901152501
10:52:54,22.6131900998,0.8974023865
10:52:55,22.6069399091,0.8975273904
10:52:56,22.6069399091,0.8972773827
10:52:57,22.6069399091,0.899777459
10:52:58,22.6038148137,0.8956523331
10:52:59,22.6038148137,0.8989024323
10:53:00,22.5975646229,0.9014025086
10:53:01,22.6006897183,0.9009024934
10:53:02,22.6006897183,0.899777459
10:53:03,22.5913144322,0.9030275582
10:53:04,22.5913144322,0.8962773522
10:53:05,22.5944395276,0.8984024171
10:53:06,22.5975646229,0.9020275277
10:53:07,22.5913144322,0.901152501
10:53:08,22.5975646229,0.9035275735
10:53:09,22.5881893368,0.9032775658
10:53:10,22.5850642415,0.9027775506
10:53:11,22.5788140507,0.9032775658
